billing_account_id,service.id,service.description,sku.id,sku.description,usage_start_time,usage_end_time,project.id,project.number,project.name,project.labels.key,project.labels.value,project.ancestry_numbers,project.ancestors.resource_name,project.ancestors.display_name,labels.key,labels.value,system_labels.key,system_labels.value,location.location,location.country,location.region,location.zone,tags.key,tags.value,tags.inherited,tags.namespace,price.effective_price,price.tier_start_amount,price.unit,price.pricing_unit_quantity,price.list_price,price.effective_price_default,price.list_price_consumption_model,transaction_type,seller_name,export_time,cost,currency,currency_conversion_rate,usage.amount,usage.unit,usage.amount_in_pricing_units,usage.pricing_unit,credits.name,credits.amount,credits.full_name,credits.id,credits.type,invoice.month,invoice.publisher_type,cost_type,adjustment_info.id,adjustment_info.description,adjustment_info.mode,adjustment_info.type,cost_at_list,cost_at_effective_price_default,cost_at_list_consumption_model,consumption_model.id,consumption_model.description
01FD8E-B4DDC1-EAB69F,E505-1604-58F8,Networking,BDBA-22FA-3925,Network Intelligence Center Internet to Google Cloud Performance Resource Hours,2025-07-09 14:00:00 UTC,2025-07-09 15:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,1.083676,0.000000,count,1.000000,1.083676,1.083676,1.083676,GOOGLE,Google,2025-07-09 23:08:42.388676 UTC,1.083676,KRW,1354.595000,1.000000,requests,1.000000,count,"100% discount for Network Intelligence Center Internet to Google Cloud Performance until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Internet to Google Cloud Performance SKU)",-1.083676,,"100% discount for Network Intelligence Center Internet to Google Cloud Performance until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Internet to Google Cloud Performance SKU)",DISCOUNT,202507,GOOGLE,regular,,,,,1.083676,1.083676,1.083676,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,E505-1604-58F8,Networking,BDBA-22FA-3925,Network Intelligence Center Internet to Google Cloud Performance Resource Hours,2025-07-09 12:00:00 UTC,2025-07-09 13:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,1.083676,0.000000,count,1.000000,1.083676,1.083676,1.083676,GOOGLE,Google,2025-07-09 20:09:37.05891 UTC,1.083676,KRW,1354.595000,1.000000,requests,1.000000,count,"100% discount for Network Intelligence Center Internet to Google Cloud Performance until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Internet to Google Cloud Performance SKU)",-1.083676,,"100% discount for Network Intelligence Center Internet to Google Cloud Performance until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Internet to Google Cloud Performance SKU)",DISCOUNT,202507,GOOGLE,regular,,,,,1.083676,1.083676,1.083676,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,E505-1604-58F8,Networking,BDBA-22FA-3925,Network Intelligence Center Internet to Google Cloud Performance Resource Hours,2025-07-09 08:00:00 UTC,2025-07-09 09:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,1.083676,0.000000,count,1.000000,1.083676,1.083676,1.083676,GOOGLE,Google,2025-07-09 14:03:04.696721 UTC,1.083676,KRW,1354.595000,1.000000,requests,1.000000,count,"100% discount for Network Intelligence Center Internet to Google Cloud Performance until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Internet to Google Cloud Performance SKU)",-1.083676,,"100% discount for Network Intelligence Center Internet to Google Cloud Performance until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Internet to Google Cloud Performance SKU)",DISCOUNT,202507,GOOGLE,regular,,,,,1.083676,1.083676,1.083676,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,E505-1604-58F8,Networking,BDBA-22FA-3925,Network Intelligence Center Internet to Google Cloud Performance Resource Hours,2025-07-09 13:00:00 UTC,2025-07-09 14:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,1.083676,0.000000,count,1.000000,1.083676,1.083676,1.083676,GOOGLE,Google,2025-07-09 22:18:17.327938 UTC,1.083676,KRW,1354.595000,1.000000,requests,1.000000,count,"100% discount for Network Intelligence Center Internet to Google Cloud Performance until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Internet to Google Cloud Performance SKU)",-1.083676,,"100% discount for Network Intelligence Center Internet to Google Cloud Performance until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Internet to Google Cloud Performance SKU)",DISCOUNT,202507,GOOGLE,regular,,,,,1.083676,1.083676,1.083676,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,E505-1604-58F8,Networking,BDBA-22FA-3925,Network Intelligence Center Internet to Google Cloud Performance Resource Hours,2025-07-09 09:00:00 UTC,2025-07-09 10:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,1.083676,0.000000,count,1.000000,1.083676,1.083676,1.083676,GOOGLE,Google,2025-07-09 15:34:04.451581 UTC,1.083676,KRW,1354.595000,1.000000,requests,1.000000,count,"100% discount for Network Intelligence Center Internet to Google Cloud Performance until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Internet to Google Cloud Performance SKU)",-1.083676,,"100% discount for Network Intelligence Center Internet to Google Cloud Performance until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Internet to Google Cloud Performance SKU)",DISCOUNT,202507,GOOGLE,regular,,,,,1.083676,1.083676,1.083676,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,E505-1604-58F8,Networking,BDBA-22FA-3925,Network Intelligence Center Internet to Google Cloud Performance Resource Hours,2025-07-09 11:00:00 UTC,2025-07-09 12:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,1.083676,0.000000,count,1.000000,1.083676,1.083676,1.083676,GOOGLE,Google,2025-07-09 16:45:46.617395 UTC,1.083676,KRW,1354.595000,1.000000,requests,1.000000,count,"100% discount for Network Intelligence Center Internet to Google Cloud Performance until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Internet to Google Cloud Performance SKU)",-1.083676,,"100% discount for Network Intelligence Center Internet to Google Cloud Performance until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Internet to Google Cloud Performance SKU)",DISCOUNT,202507,GOOGLE,regular,,,,,1.083676,1.083676,1.083676,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,E505-1604-58F8,Networking,BDBA-22FA-3925,Network Intelligence Center Internet to Google Cloud Performance Resource Hours,2025-07-09 10:00:00 UTC,2025-07-09 11:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,1.083676,0.000000,count,1.000000,1.083676,1.083676,1.083676,GOOGLE,Google,2025-07-09 17:13:42.981033 UTC,1.083676,KRW,1354.595000,1.000000,requests,1.000000,count,"100% discount for Network Intelligence Center Internet to Google Cloud Performance until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Internet to Google Cloud Performance SKU)",-1.083676,,"100% discount for Network Intelligence Center Internet to Google Cloud Performance until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Internet to Google Cloud Performance SKU)",DISCOUNT,202507,GOOGLE,regular,,,,,1.083676,1.083676,1.083676,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,E505-1604-58F8,Networking,9BF8-CD36-F9B8,Network Intelligence Center Network Analyzer Resource Hours,2025-07-09 12:00:00 UTC,2025-07-09 13:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,1.490054501,0.000000,count,1.000000,1.490054501,1.490054501,1.490054501,GOOGLE,Google,2025-07-09 22:18:17.327938 UTC,1.490054,KRW,1354.595000,1.000000,requests,1.000000,count,"100% discount for Network Intelligence Center Network Analyzer until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Network Analyzer SKU)",-1.490054,,"100% discount for Network Intelligence Center Network Analyzer until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Network Analyzer SKU)",DISCOUNT,202507,GOOGLE,regular,,,,,1.490054,1.490054,1.490054,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,E505-1604-58F8,Networking,9BF8-CD36-F9B8,Network Intelligence Center Network Analyzer Resource Hours,2025-07-09 13:00:00 UTC,2025-07-09 14:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,1.490054501,0.000000,count,1.000000,1.490054501,1.490054501,1.490054501,GOOGLE,Google,2025-07-09 23:08:42.388676 UTC,1.490054,KRW,1354.595000,1.000000,requests,1.000000,count,"100% discount for Network Intelligence Center Network Analyzer until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Network Analyzer SKU)",-1.490054,,"100% discount for Network Intelligence Center Network Analyzer until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Network Analyzer SKU)",DISCOUNT,202507,GOOGLE,regular,,,,,1.490054,1.490054,1.490054,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,E505-1604-58F8,Networking,9BF8-CD36-F9B8,Network Intelligence Center Network Analyzer Resource Hours,2025-07-09 08:00:00 UTC,2025-07-09 09:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,1.490054501,0.000000,count,1.000000,1.490054501,1.490054501,1.490054501,GOOGLE,Google,2025-07-09 15:34:04.451581 UTC,1.490054,KRW,1354.595000,1.000000,requests,1.000000,count,"100% discount for Network Intelligence Center Network Analyzer until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Network Analyzer SKU)",-1.490054,,"100% discount for Network Intelligence Center Network Analyzer until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Network Analyzer SKU)",DISCOUNT,202507,GOOGLE,regular,,,,,1.490054,1.490054,1.490054,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,E505-1604-58F8,Networking,9BF8-CD36-F9B8,Network Intelligence Center Network Analyzer Resource Hours,2025-07-09 10:00:00 UTC,2025-07-09 11:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,1.490054501,0.000000,count,1.000000,1.490054501,1.490054501,1.490054501,GOOGLE,Google,2025-07-09 16:45:46.617395 UTC,1.490054,KRW,1354.595000,1.000000,requests,1.000000,count,"100% discount for Network Intelligence Center Network Analyzer until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Network Analyzer SKU)",-1.490054,,"100% discount for Network Intelligence Center Network Analyzer until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Network Analyzer SKU)",DISCOUNT,202507,GOOGLE,regular,,,,,1.490054,1.490054,1.490054,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,E505-1604-58F8,Networking,9BF8-CD36-F9B8,Network Intelligence Center Network Analyzer Resource Hours,2025-07-09 11:00:00 UTC,2025-07-09 12:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,1.490054501,0.000000,count,1.000000,1.490054501,1.490054501,1.490054501,GOOGLE,Google,2025-07-09 20:09:37.05891 UTC,1.490054,KRW,1354.595000,1.000000,requests,1.000000,count,"100% discount for Network Intelligence Center Network Analyzer until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Network Analyzer SKU)",-1.490054,,"100% discount for Network Intelligence Center Network Analyzer until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Network Analyzer SKU)",DISCOUNT,202507,GOOGLE,regular,,,,,1.490054,1.490054,1.490054,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,E505-1604-58F8,Networking,9BF8-CD36-F9B8,Network Intelligence Center Network Analyzer Resource Hours,2025-07-09 09:00:00 UTC,2025-07-09 10:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,1.490054501,0.000000,count,1.000000,1.490054501,1.490054501,1.490054501,GOOGLE,Google,2025-07-09 17:13:42.981033 UTC,1.490054,KRW,1354.595000,1.000000,requests,1.000000,count,"100% discount for Network Intelligence Center Network Analyzer until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Network Analyzer SKU)",-1.490054,,"100% discount for Network Intelligence Center Network Analyzer until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Network Analyzer SKU)",DISCOUNT,202507,GOOGLE,regular,,,,,1.490054,1.490054,1.490054,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,E505-1604-58F8,Networking,D9AD-28F8-05D8,Network Intelligence Center Topology and Google Cloud Performance Resource Hours,2025-07-09 12:00:00 UTC,2025-07-09 13:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,1.490054501,0.000000,count,1.000000,1.490054501,1.490054501,1.490054501,GOOGLE,Google,2025-07-09 22:18:17.327938 UTC,1.490054,KRW,1354.595000,1.000000,requests,1.000000,count,"100% discount for Network Intelligence Center Topology and Performance Dashboard until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Network Topology and Performance Dashboard SKU)",-1.490054,,"100% discount for Network Intelligence Center Topology and Performance Dashboard until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Network Topology and Performance Dashboard SKU)",DISCOUNT,202507,GOOGLE,regular,,,,,1.490054,1.490054,1.490054,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,E505-1604-58F8,Networking,D9AD-28F8-05D8,Network Intelligence Center Topology and Google Cloud Performance Resource Hours,2025-07-09 13:00:00 UTC,2025-07-09 14:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,1.490054501,0.000000,count,1.000000,1.490054501,1.490054501,1.490054501,GOOGLE,Google,2025-07-09 23:08:42.388676 UTC,1.490054,KRW,1354.595000,1.000000,requests,1.000000,count,"100% discount for Network Intelligence Center Topology and Performance Dashboard until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Network Topology and Performance Dashboard SKU)",-1.490054,,"100% discount for Network Intelligence Center Topology and Performance Dashboard until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Network Topology and Performance Dashboard SKU)",DISCOUNT,202507,GOOGLE,regular,,,,,1.490054,1.490054,1.490054,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,E505-1604-58F8,Networking,D9AD-28F8-05D8,Network Intelligence Center Topology and Google Cloud Performance Resource Hours,2025-07-09 14:00:00 UTC,2025-07-09 15:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,1.490054501,0.000000,count,1.000000,1.490054501,1.490054501,1.490054501,GOOGLE,Google,2025-07-09 23:08:42.388676 UTC,1.490054,KRW,1354.595000,1.000000,requests,1.000000,count,"100% discount for Network Intelligence Center Topology and Performance Dashboard until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Network Topology and Performance Dashboard SKU)",-1.490054,,"100% discount for Network Intelligence Center Topology and Performance Dashboard until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Network Topology and Performance Dashboard SKU)",DISCOUNT,202507,GOOGLE,regular,,,,,1.490054,1.490054,1.490054,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,E505-1604-58F8,Networking,D9AD-28F8-05D8,Network Intelligence Center Topology and Google Cloud Performance Resource Hours,2025-07-09 10:00:00 UTC,2025-07-09 11:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,1.490054501,0.000000,count,1.000000,1.490054501,1.490054501,1.490054501,GOOGLE,Google,2025-07-09 16:45:46.617395 UTC,1.490054,KRW,1354.595000,1.000000,requests,1.000000,count,"100% discount for Network Intelligence Center Topology and Performance Dashboard until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Network Topology and Performance Dashboard SKU)",-1.490054,,"100% discount for Network Intelligence Center Topology and Performance Dashboard until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Network Topology and Performance Dashboard SKU)",DISCOUNT,202507,GOOGLE,regular,,,,,1.490054,1.490054,1.490054,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,E505-1604-58F8,Networking,D9AD-28F8-05D8,Network Intelligence Center Topology and Google Cloud Performance Resource Hours,2025-07-09 08:00:00 UTC,2025-07-09 09:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,1.490054501,0.000000,count,1.000000,1.490054501,1.490054501,1.490054501,GOOGLE,Google,2025-07-09 14:03:04.696721 UTC,1.490054,KRW,1354.595000,1.000000,requests,1.000000,count,"100% discount for Network Intelligence Center Topology and Performance Dashboard until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Network Topology and Performance Dashboard SKU)",-1.490054,,"100% discount for Network Intelligence Center Topology and Performance Dashboard until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Network Topology and Performance Dashboard SKU)",DISCOUNT,202507,GOOGLE,regular,,,,,1.490054,1.490054,1.490054,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,E505-1604-58F8,Networking,D9AD-28F8-05D8,Network Intelligence Center Topology and Google Cloud Performance Resource Hours,2025-07-09 11:00:00 UTC,2025-07-09 12:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,1.490054501,0.000000,count,1.000000,1.490054501,1.490054501,1.490054501,GOOGLE,Google,2025-07-09 20:09:37.05891 UTC,1.490054,KRW,1354.595000,1.000000,requests,1.000000,count,"100% discount for Network Intelligence Center Topology and Performance Dashboard until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Network Topology and Performance Dashboard SKU)",-1.490054,,"100% discount for Network Intelligence Center Topology and Performance Dashboard until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Network Topology and Performance Dashboard SKU)",DISCOUNT,202507,GOOGLE,regular,,,,,1.490054,1.490054,1.490054,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,E505-1604-58F8,Networking,D9AD-28F8-05D8,Network Intelligence Center Topology and Google Cloud Performance Resource Hours,2025-07-09 09:00:00 UTC,2025-07-09 10:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3,KR,asia-northeast3,,,,,,1.490054501,0.000000,count,1.000000,1.490054501,1.490054501,1.490054501,GOOGLE,Google,2025-07-09 17:13:42.981033 UTC,1.490054,KRW,1354.595000,1.000000,requests,1.000000,count,"100% discount for Network Intelligence Center Topology and Performance Dashboard until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Network Topology and Performance Dashboard SKU)",-1.490054,,"100% discount for Network Intelligence Center Topology and Performance Dashboard until billing comes into effect on October 1, 2023 (billing activated only if you have subscribed to the Network Topology and Performance Dashboard SKU)",DISCOUNT,202507,GOOGLE,regular,,,,,1.490054,1.490054,1.490054,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,5E18-9A83-2867,VM Manager,210B-55F7-AA37,VM Manager Usage (Cloud Ops),2025-07-09 11:00:00 UTC,2025-07-09 12:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3-c,KR,asia-northeast3,asia-northeast3-c,,,,,4.063785001,0.000000,count,1.000000,4.063785001,4.063785001,4.063785001,GOOGLE,Google,2025-07-09 23:08:42.388676 UTC,4.063785,KRW,1354.595000,1.000000,requests,1.000000,count,VM Manager - Free usage for Cloud Ops.,-4.063785,,VM Manager - Free usage for Cloud Ops.,DISCOUNT,202507,GOOGLE,regular,,,,,4.063785,4.063785,4.063785,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,5E18-9A83-2867,VM Manager,210B-55F7-AA37,VM Manager Usage (Cloud Ops),2025-07-09 09:00:00 UTC,2025-07-09 10:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3-c,KR,asia-northeast3,asia-northeast3-c,,,,,4.063785001,0.000000,count,1.000000,4.063785001,4.063785001,4.063785001,GOOGLE,Google,2025-07-09 20:09:37.05891 UTC,4.063785,KRW,1354.595000,1.000000,requests,1.000000,count,VM Manager - Free usage for Cloud Ops.,-4.063785,,VM Manager - Free usage for Cloud Ops.,DISCOUNT,202507,GOOGLE,regular,,,,,4.063785,4.063785,4.063785,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,5E18-9A83-2867,VM Manager,210B-55F7-AA37,VM Manager Usage (Cloud Ops),2025-07-09 10:00:00 UTC,2025-07-09 11:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3-c,KR,asia-northeast3,asia-northeast3-c,,,,,4.063785001,0.000000,count,1.000000,4.063785001,4.063785001,4.063785001,GOOGLE,Google,2025-07-09 22:18:17.327938 UTC,4.063785,KRW,1354.595000,1.000000,requests,1.000000,count,VM Manager - Free usage for Cloud Ops.,-4.063785,,VM Manager - Free usage for Cloud Ops.,DISCOUNT,202507,GOOGLE,regular,,,,,4.063785,4.063785,4.063785,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,5E18-9A83-2867,VM Manager,210B-55F7-AA37,VM Manager Usage (Cloud Ops),2025-07-09 08:00:00 UTC,2025-07-09 09:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,,,,,asia-northeast3-c,KR,asia-northeast3,asia-northeast3-c,,,,,4.063785001,0.000000,count,1.000000,4.063785001,4.063785001,4.063785001,GOOGLE,Google,2025-07-09 16:45:46.617395 UTC,4.063785,KRW,1354.595000,1.000000,requests,1.000000,count,VM Manager - Free usage for Cloud Ops.,-4.063785,,VM Manager - Free usage for Cloud Ops.,DISCOUNT,202507,GOOGLE,regular,,,,,4.063785,4.063785,4.063785,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2025-07-09 13:00:00 UTC,2025-07-09 14:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,goog-resource-type,cloudsql_database,,,us,US,,,,,,,0.000000,0.000000,gibibyte,1.000000,0.000000,0.000000,0.000000,GOOGLE,Google,2025-07-09 22:18:17.327938 UTC,0.000000,KRW,1354.595000,29334.000000,bytes,0.000027,gibibyte,,,,,,202507,GOOGLE,regular,,,,,0.000000,0.000000,0.000000,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2025-07-09 11:00:00 UTC,2025-07-09 12:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,goog-resource-type,cloudsql_database,,,us,US,,,,,,,0.000000,0.000000,gibibyte,1.000000,0.000000,0.000000,0.000000,GOOGLE,Google,2025-07-09 22:18:17.327938 UTC,0.000000,KRW,1354.595000,1449.000000,bytes,0.000001,gibibyte,,,,,,202507,GOOGLE,regular,,,,,0.000000,0.000000,0.000000,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2025-07-09 13:00:00 UTC,2025-07-09 14:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,goog-resource-type,bigquery_resource,,,us,US,,,,,,,0.000000,0.000000,gibibyte,1.000000,0.000000,0.000000,0.000000,GOOGLE,Google,2025-07-09 22:18:17.327938 UTC,0.000000,KRW,1354.595000,5848.000000,bytes,0.000005,gibibyte,,,,,,202507,GOOGLE,regular,,,,,0.000000,0.000000,0.000000,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2025-07-09 10:00:00 UTC,2025-07-09 11:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,goog-resource-type,bigquery_resource,,,us,US,,,,,,,0.000000,0.000000,gibibyte,1.000000,0.000000,0.000000,0.000000,GOOGLE,Google,2025-07-09 17:13:42.981033 UTC,0.000000,KRW,1354.595000,5846.000000,bytes,0.000005,gibibyte,,,,,,202507,GOOGLE,regular,,,,,0.000000,0.000000,0.000000,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2025-07-09 09:00:00 UTC,2025-07-09 10:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,goog-resource-type,cloudsql_database,,,us,US,,,,,,,0.000000,0.000000,gibibyte,1.000000,0.000000,0.000000,0.000000,GOOGLE,Google,2025-07-09 17:13:42.981033 UTC,0.000000,KRW,1354.595000,17030.000000,bytes,0.000016,gibibyte,,,,,,202507,GOOGLE,regular,,,,,0.000000,0.000000,0.000000,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2025-07-09 10:00:00 UTC,2025-07-09 11:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,goog-resource-type,cloudsql_database,,,us,US,,,,,,,0.000000,0.000000,gibibyte,1.000000,0.000000,0.000000,0.000000,GOOGLE,Google,2025-07-09 20:09:37.05891 UTC,0.000000,KRW,1354.595000,1450.000000,bytes,0.000001,gibibyte,,,,,,202507,GOOGLE,regular,,,,,0.000000,0.000000,0.000000,7754-699E-0EBF,Default
01FD8E-B4DDC1-EAB69F,5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2025-07-09 08:00:00 UTC,2025-07-09 09:00:00 UTC,mkkang-project,539075679665,mkkang-project,,,/219641957767/,projects/539075679665,mkkang-project,goog-resource-type,gce_instance,,,us,US,,,,,,,0.000000,0.000000,gibibyte,1.000000,0.000000,0.000000,0.000000,GOOGLE,Google,2025-07-09 14:03:04.696721 UTC,0.000000,KRW,1354.595000,3194.000000,bytes,0.000003,gibibyte,,,,,,202507,GOOGLE,regular,,,,,0.000000,0.000000,0.000000,7754-699E-0EBF,Default
